id,parametertype_id,spec_id,text,column,operator,value,linker,operator2,value2,color,show,DDF_type,inverse,regex_filter,u_created,u_modified,translations,DDF_unit,DDF_target_value,DDF_custom_color,name
319464,10992,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pencycuron-PB-amine
319465,10994,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pendimethalin
319466,10997,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Prallethrin
319467,10998,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pentachloroaniline
319468,11000,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pretilachlor
319469,11014,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pethoxamide
319470,11020,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Phenothrin
319471,11022,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Phenthoate
319472,11030,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Propiconazole
319473,11033,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Phorate sulfone
319474,11038,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Propoxycarbazone, 2-hydroxy"
319475,11049,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Picoxystrobin
319476,11052,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Prothoat
319477,11053,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pydiflumetofen
319478,11059,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pyflubumide
319479,11060,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Pyflubumide, -des(2-methyl-1oxopropyl)"
319480,11062,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pymetrozine
319481,11074,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Spirodiclofen
319482,11105,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Quizalofop-P-Tefuryl
319483,11117,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tefluthrin
319484,11134,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tetraconazole
319485,11135,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Trichloronate
319486,11136,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tetradifone
319487,11138,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tridemorph
319488,11144,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Trifloxysulfuron
319489,11145,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Thiabendazole
319490,11146,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Triflumizole
319491,11147,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Thiacloprid
319492,11152,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Triforin
319493,11160,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Uniconazole
319494,11164,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Thiophanate-methyl
319495,11165,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Vinclozolin
319496,11177,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Triazamate
319497,10506,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,4-Bromophenylurea
319498,10507,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Benfluralin
319499,10516,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Acibenzolar-S-Methyl
319500,10517,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Bensulfuron-methyl
319501,10519,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Benthiavalicarb isopropyl
319502,10536,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Amidosulfuron
319503,10567,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Bromophos-ethyl
319504,10586,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Butocarboxim
319505,10587,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Chlorfenvinphos
319506,10588,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Butoxycarboxim
319507,10589,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Chlorfluazuron
319508,10592,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Buturon
319509,10593,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Chloridazon, desphenyl-"
319510,10594,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Butylate
319511,10595,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Chlormephos
319512,10603,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Carbaryl
319513,10605,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Carbendazim
319514,10606,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Chlorosulfuron
319515,10609,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Carbofuran, 3-hydroxy-"
319516,10611,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Carbophenothione ethyl
319517,10616,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Carbosulfan
319518,10621,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Chromafenocide
319519,10644,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Criminologist
319520,10646,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Diazinon
319521,10655,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Dichlofluanid
319522,10656,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Cyazofamide
319523,10667,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Cyfluthrin
319524,10668,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Dicofol
319525,10669,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Cymoxanil
319526,10670,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Cypermethrin
319527,10693,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Demeton-S-Methyl
319528,10694,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Diflovidazine
319529,10704,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Dimefuron
319530,10712,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Dimethylaminosulfotoluidide
319531,10720,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Ethofumesate, 2-keto/open ring 2-keto"
319532,10721,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Dimethylvinphos
319533,10730,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Etoxazole
319534,10733,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Dinotefuran
319535,10734,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Etrimfos
319536,10741,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Famoxadone
319537,10751,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fenarimol
319538,10752,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Ditalimfos
319539,10753,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fenazaquin
319540,10764,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Edifenphos
319541,10768,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Endosulfan-alpha
319542,10779,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fenpiclonil
319543,10780,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fluopicolide
319544,10785,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fenpropidin
319545,10786,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fluoroglycofen-ethyl
319546,10796,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fensulfothion
319547,10803,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Flurprimidol
319548,10805,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Flusilazole
319549,10807,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fluthiacet methyl
319550,10808,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fenthion sulfoxide
319551,10809,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Flutolanil
319552,10810,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fenuron
319553,10813,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fluxametamide
319554,10817,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fipronil sulphide
319555,10820,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Foramsulfuron
319556,10824,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Flazasulfuron
319557,10834,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Flubendiamide
319558,10835,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Genit
319559,10836,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fluchloralin
319560,10837,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,HCH-alpha
319561,10843,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Halfenprox
319562,10859,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Heptachlor epoxide, trans"
319563,10861,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Isoprothiolane
319564,10872,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Isoxaflutole, diketonitrile-"
319565,10875,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Icaridine
319566,10880,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Lactofen
319567,10881,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Imibenconazole
319568,10882,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Lambda-cyhalothrin
319569,10883,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Imidacloprid
319570,10890,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Inpyrfluxam
319571,10891,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Iodine fenphos
319572,10900,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Iprodione
319573,10904,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Isazofos
319574,10906,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Isobenzan
319575,10907,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Mecarbam
319576,10928,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Napropamide
319577,10937,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Methacrifos
319578,10940,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Nitrothal Isopropyl
319579,10954,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Omethoat
319580,10959,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Oxamyl
319581,10963,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Oxycarboxin
319582,10964,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Metolcarb
319583,10967,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Metoxuron
319584,10968,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Oxyfluorfen
319585,10978,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Milbemectin-A4
319586,10987,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pebulat
319587,10988,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Penconazole
319588,10991,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pirimiphos ethyl
319589,10993,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pirimiphos-methyl
319590,11015,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Propamocarb
319591,11016,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Phenkapton
319592,11024,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Propazine
319593,11025,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Phenylphenol, ortho"
319594,11026,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Propetamphos
319595,11043,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Phosphamidon
319596,11061,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Silafluofen
319597,11065,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pyraclostrobin
319598,11067,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Pyraflufen ethyl
319599,11068,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Simeconazole
319600,11082,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Spirotetramat, -ketohydroxy"
319601,11106,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tebufenocide
319602,11107,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tebufenpyrad
319603,11108,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tebupirimfos
319604,11115,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Teflubenzuron
319605,11119,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tepraloxydim
319606,11120,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Sethoxydim
319607,11121,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Terbacil
319608,11127,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Trichlorobenzene, 1,2,3"
319609,11128,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Terbuthylazine
319610,11130,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Terbutryn
319611,11137,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tricyclazole
319612,11139,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tetramethrin
319613,11149,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Thiamethoxam
319614,11150,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Trifluralin
319615,11151,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Thifensulfuron-methyl
319616,11157,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Thiofanox
319617,11161,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Thionazine
319618,11166,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Tioxazafen
319619,11174,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Triadimenol
319620,11183,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Clothianidin
319621,11184,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Spirotetramat, -enol glucoside"
319622,11242,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Benzyladenin, 6-"
319623,11426,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Prothioconazole (Prothioconazole-Desthio)
319624,10905,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Matrine, qualitative"
319625,5369,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Pesticides GC-MS/MS, QuEChERS"
319626,5370,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Pesticides LC-MS/MS, QuEChERS"
319627,10501,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"2,3,4,5-Tetrachloroanisole"
319628,10508,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Abamectin
319629,10515,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Benoxacor
319630,10524,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Benzalkonium chloride - C12
319631,10525,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Aldicarb sulfone
319632,10527,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Aldicarb sulfoxide
319633,10531,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Ametoctradine
319634,10532,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Benzalkonium chloride - C18
319635,10537,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Aminocarb
319636,10566,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Chlorobenzuron
319637,10577,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Bupirimat
319638,10581,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Butachlor
319639,10607,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Carbofuran
319640,10618,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Carboxin
319641,10619,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Chlozolinate
319642,10620,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Carboxyl sulfoxide
319643,10634,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Desmedipham
319644,10635,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Clofentezine
319645,10636,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Clomazone
319646,10637,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Desmetryn
319647,10664,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Diclofop-methyl
319648,10671,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Dicrotophos
319649,10695,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Demeton-S-methylsulfone
319650,10703,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Endrin
319651,10707,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Epoxiconazole
319652,10715,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,"Dimethylphenylformamide, 2,4"
319653,10723,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Dimetilan
319654,10724,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Ethoxyquin
319655,10767,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fenitrothion
319656,10778,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fluometuron
319657,10798,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fenthion
319658,10802,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fenthion oxon sulfone
319659,10811,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Flutriafol
319660,10822,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Flamprop-Methyl
319661,10823,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Formetanate
319662,10827,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Fosthiazate
319663,10833,2003,,0,!=,"""""",,,,green,1,perfect,0,,1776756160,1776756160,,mg/kg,overwritten to perfect,,Furathiocarb
